Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor,IV_market,BS_reconstructed_price,BS_reconstruction_error,IV_BDD_error
2022-09-28,15,0.0410677618069815,4045,1.0275074995435416,3940.786328360648,1.026444892708178,Call,SPXW,SPXW220928C04045000,32.05,0.2267,0.0365977324873474,0.9984981419587812,0.22498909286790786,32.050000000062255,6.225775450729998e-11,0.0017109071320921543
2022-09-28,15,0.0410677618069815,4065,1.032587882730407,3940.786328360648,1.0315200219675509,Call,SPXW,SPXW220928C04065000,26.200000000000003,0.224,0.0365977324873474,0.9984981419587812,0.22226939776427523,26.200000000041882,4.1879388845700305e-11,0.0017306022357247708
2022-09-28,15,0.0410677618069815,4085,1.0376682659172725,3940.786328360648,1.0365951512269238,Call,SPXW,SPXW220928C04085000,21.200000000000003,0.2216,0.0365977324873474,0.9984981419587812,0.21985034029778183,21.200000000002433,2.4300561562995426e-12,0.0017496597022181593
2022-09-28,15,0.0410677618069815,4110,1.0440187449008542,3940.786328360648,1.04293906280114,Call,SPXW,SPXW220928C04110000,16.049999999999997,0.2191,0.0365977324873474,0.9984981419587812,0.2172690102669685,16.050000000000068,7.105427357601002e-14,0.0018309897330315017
2022-09-28,15,0.0410677618069815,4130,1.0490991280877198,3940.786328360648,1.048014192060513,Call,SPXW,SPXW220928C04130000,12.75,0.2176,0.0365977324873474,0.9984981419587812,0.21573762887409825,12.75000000003945,3.944933268940076e-11,0.001862371125901735
2022-09-28,15,0.0410677618069815,4175,1.060529990258167,3940.786328360648,1.059433232894102,Call,SPXW,SPXW220928C04175000,7.55,0.2166,0.0365977324873474,0.9984981419587812,0.2145307662277208,7.550000000000011,1.1546319456101628e-14,0.0020692337722791887
2022-09-28,15,0.0410677618069815,4225,1.0732309482253308,3940.786328360648,1.0721210560425345,Call,SPXW,SPXW220928C04225000,4.1,0.2167,0.0365977324873474,0.9984981419587812,0.21454662284891884,4.099999999999966,3.375077994860476e-14,0.0021533771510811595
2022-10-14,31,0.0848733744010951,3100,0.787459393964148,3945.174096903203,0.7857701393794942,Put,SPXW,SPXW221014P03100000,4.2,0.4273,0.0367053136294934,0.996889543697636,0.4248169147733665,4.200000000004152,4.1522341120980855e-12,0.0024830852266334857
2022-10-14,31,0.0848733744010951,3375,0.8573146627835482,3945.174096903203,0.8554755549696106,Put,SPXW,SPXW221014P03375000,9.75,0.3488,0.0367053136294934,0.996889543697636,0.34716063428540533,9.749999999958419,4.158096089668106e-11,0.001639365714594665
2022-10-14,31,0.0848733744010951,3470,0.8814464829211592,3945.174096903203,0.8795556076280144,Put,SPXW,SPXW221014P03470000,13.95,0.3254,0.0367053136294934,0.996889543697636,0.3240987841033858,13.950000000000102,1.0302869668521453e-13,0.0013012158966142495
2022-10-14,31,0.0848733744010951,3520,0.8941474408883229,3945.174096903203,0.8922293195534902,Put,SPXW,SPXW221014P03520000,17.15,0.3144,0.0367053136294934,0.996889543697636,0.3132279716304214,17.149999999990882,9.116263299802085e-12,0.001172028369578637
